sample number,time,species number,樹種,含水率,4000-5000,5000-6000,6000-7000,7000-8000,8000-9000,9000-10000
1326,79,13,ナラ,22.68370607,0.3584381467181468,0.18644911196911193,0.14124540540540545,-0.00582084615384614,-0.054973590733590746,-0.08189437984496123
1327,80,13,ナラ,22.04472843,0.35649293436293433,0.18504861003861006,0.1400628185328186,-0.0064112307692307646,-0.055298687258687244,-0.08211011627906971
1328,81,13,ナラ,21.72523962,0.35638420849420865,0.1850598455598455,0.14011444015444013,-0.006626038461538459,-0.055518803088803116,-0.08233124031007749
1329,82,13,ナラ,21.72523962,0.35463432432432435,0.1837081081081081,0.13890563706563697,-0.0073560384615384555,-0.05607169884169882,-0.08281802325581389
1330,83,13,ナラ,21.72523962,0.35548949806949787,0.18391108108108106,0.13913613899613905,-0.007430000000000003,-0.05621084942084941,-0.08303720930232555
1331,84,13,ナラ,21.4057508,0.35377980694980704,0.18254552123552126,0.13786953667953664,-0.008243615384615361,-0.05690015444015445,-0.08368527131782945
1332,85,13,ナラ,21.08626198,0.35389826254826257,0.1824270656370656,0.13793903474903477,-0.00818107692307692,-0.0566710810810811,-0.08327941860465116
1333,86,13,ナラ,20.76677316,0.35249764478764467,0.1815510424710424,0.13711536679536676,-0.008611076923076926,-0.056992200772200755,-0.08356821705426354
1334,87,13,ナラ,20.76677316,0.35213416988416973,0.1811120463320464,0.13701563706563719,-0.008698807692307683,-0.05678644787644787,-0.08317197674418599
1335,88,13,ナラ,20.44728435,0.35152158301158315,0.18052293436293443,0.13631822393822404,-0.009177384615384617,-0.05734266409266408,-0.08383461240310076
1336,89,13,ナラ,20.12779553,0.3498029343629343,0.17953803088803083,0.13555138996138988,-0.009484653846153842,-0.05738104247104248,-0.08372790697674416
1337,90,13,ナラ,20.12779553,0.35053069498069495,0.17967069498069502,0.1357233204633204,-0.009525038461538475,-0.057437722007721966,-0.08376333333333333
1338,91,13,ナラ,20.12779553,0.34864741312741304,0.17851266409266414,0.13474123552123543,-0.010045153846153844,-0.057725945945945926,-0.08393693798449603
1339,92,13,ナラ,19.80830671,0.34889779922779923,0.17868864864864864,0.13505061776061772,-0.009946423076923106,-0.05753270270270265,-0.08368209302325576
1340,93,13,ナラ,19.48881789,0.34809223938223954,0.17771420849420852,0.13407895752895746,-0.010601000000000006,-0.05819247104247105,-0.08438368217054264
1341,94,13,ナラ,19.48881789,0.3466494208494208,0.17669486486486474,0.13332312741312743,-0.010836961538461554,-0.05811540540540536,-0.08412352713178295
1342,95,13,ナラ,19.16932907,0.3474755984555984,0.17710320463320456,0.13359598455598465,-0.01103503846153845,-0.05849795366795365,-0.08463348837209304
1343,96,13,ナラ,19.16932907,0.34572532818532825,0.1758025096525098,0.13243857142857146,-0.011752230769230768,-0.0590545945945946,-0.08515108527131778
1344,97,13,ナラ,18.84984026,0.34781513513513496,0.17710216216216215,0.13390328185328196,-0.011403576923076928,-0.05860444015444017,-0.08463038759689923
1345,98,13,ナラ,18.84984026,0.34655907335907316,0.17565957528957524,0.13225328185328183,-0.01267915384615386,-0.060113436293436254,-0.08645686046511626
1346,99,13,ナラ,18.53035144,0.3440071428571429,0.173218223938224,0.13029293436293446,-0.014262461538461531,-0.06135640926640927,-0.08764453488372088
1347,100,13,ナラ,18.21086262,0.34289610038610024,0.17231729729729722,0.12953166023166018,-0.01485573076923077,-0.061794517374517376,-0.08805914728682165
1348,101,13,ナラ,18.21086262,0.3421693436293434,0.17142335907335912,0.12876432432432436,-0.015443884615384606,-0.06223567567567567,-0.08849608527131778
1349,102,13,ナラ,18.21086262,0.34122934362934393,0.17052837837837842,0.1280065637065637,-0.015919692307692336,-0.0625494594594595,-0.08876011627906978
1350,103,13,ナラ,17.57188498,0.34010895752895737,0.16936918918918917,0.12705455598455603,-0.01650649999999999,-0.06292760617760618,-0.08910624031007752
1351,104,13,ナラ,17.57188498,0.3379009266409266,0.16790930501930504,0.125982277992278,-0.017172692307692302,-0.06323725868725871,-0.0891977131782945
1352,105,13,ナラ,17.25239617,0.33864833976833963,0.16797347490347495,0.12605328185328188,-0.017335038461538464,-0.06340208494208496,-0.08941422480620159
1353,106,13,ナラ,16.93290735,0.3373907335907336,0.16705100386100388,0.12526420849420844,-0.017757846153846155,-0.06362737451737446,-0.08956418604651163
1354,107,13,ナラ,16.93290735,0.3394078764478764,0.16862745173745172,0.12689625482625483,-0.016665692307692322,-0.062392432432432456,-0.08812868217054266
1355,1,14,ヒノキ,198.5436893,1.0429303474903473,0.8370044401544399,0.7543410424710421,0.4619794615384615,0.2992098455598456,0.2292149612403103
1356,2,14,ヒノキ,193.6893204,1.0348423938223932,0.8409935907335903,0.7610541312741314,0.46832896153846165,0.3082277992277992,0.23791775193798462
1357,3,14,ヒノキ,187.8640777,0.9617967953667954,0.7838086486486484,0.7134248262548268,0.446188423076923,0.2976000386100386,0.22946817829457364
1358,4,14,ヒノキ,182.5242718,0.8770106949806956,0.7170905019305021,0.6557543629343628,0.4185506923076925,0.28424675675675665,0.2190913953488374
1359,5,14,ヒノキ,177.6699029,0.7997284169884166,0.6551930888030889,0.6007166409266413,0.38959161538461534,0.2681800772200773,0.2062572480620155
1360,6,14,ヒノキ,172.815534,0.7391761389961391,0.602699575289575,0.5479226640926641,0.3544876538461541,0.24341988416988417,0.18548038759689925
1361,7,14,ヒノキ,167.4757282,0.684039575289575,0.5538671042471043,0.49817745173745154,0.32054650000000007,0.21862629343629356,0.16431441860465115
1362,8,14,ヒノキ,163.1067961,0.6313717374517372,0.5067087644787642,0.4508127413127415,0.2876268076923076,0.19447972972972988,0.1438385271317829
1363,9,14,ヒノキ,158.7378641,0.5959755984555981,0.4736008494208494,0.41486864864864864,0.25991465384615364,0.1726949420849421,0.12521453488372095
1364,10,14,ヒノキ,153.8834951,0.5628041698841698,0.44122501930501923,0.3812961776061778,0.23295838461538457,0.1509660231660232,0.10617434108527131
1365,11,14,ヒノキ,149.0291262,0.526567799227799,0.4073569884169884,0.3497724710424712,0.20932342307692295,0.13290328185328174,0.09050213178294575
1366,12,14,ヒノキ,144.6601942,0.5040259845559844,0.38485849420849405,0.32820227799227775,0.19081950000000006,0.11710046332046331,0.07607984496124023
1367,13,14,ヒノキ,139.8058252,0.49056602316602327,0.3705049034749033,0.31396204633204655,0.1767982307692308,0.10415420849420855,0.06385717054263566
1368,14,14,ヒノキ,135.4368932,0.4759640926640931,0.3546013513513513,0.2981226640926639,0.16131569230769222,0.08980220077220073,0.050276434108527134
1369,15,14,ヒノキ,131.0679612,0.4590518146718148,0.3376774903474904,0.2823747490347491,0.146475576923077,0.0759664478764479,0.03690201550387596
1370,16,14,ヒノキ,126.6990291,0.4472164092664091,0.3250222393822394,0.2709632818532818,0.1343022692307693,0.06433926640926642,0.02556802325581394
1371,17,14,ヒノキ,122.3300971,0.43248100386100385,0.3104938996138996,0.25784127413127406,0.1218648846153846,0.05266903474903476,0.014044883720930225
1372,18,14,ヒノキ,117.961165,0.4233547490347493,0.3014462162162163,0.24938833976833974,0.1134152692307692,0.04465756756756758,0.005901201550387591
1373,19,14,ヒノキ,114.0776699,0.4036816216216218,0.28402621621621627,0.23383389961389967,0.1020237307692308,0.03625652509652509,-0.0016954651162790686
1374,20,14,ヒノキ,110.1941748,0.3871225096525096,0.2701404247104246,0.22044088803088815,0.09187088461538459,0.028335907335907334,-0.009012945736434111
1375,21,14,ヒノキ,105.8252427,0.36630119691119695,0.25035073359073373,0.20270683397683403,0.07819311538461544,0.018286833976833967,-0.01758666666666666
1376,22,14,ヒノキ,102.4271845,0.3416747104247104,0.22671046332046332,0.17954621621621625,0.05998142307692309,0.004711853281853281,-0.02919038759689923
1377,23,14,ヒノキ,98.54368932,0.32369984555984554,0.20831791505791508,0.1622153667953668,0.045144923076923055,-0.0067337451737451825,-0.03909825581395351
1378,24,14,ヒノキ,94.66019417,0.3159613127413128,0.19993779922779922,0.1546657915057917,0.038029307692307696,-0.013136563706563702,-0.04520263565891474
1379,25,14,ヒノキ,91.26213592,0.31280714285714256,0.19677725868725876,0.1519437065637066,0.035193538461538464,-0.015856293436293443,-0.04801875968992246
1380,26,14,ヒノキ,87.86407767,0.30914150579150584,0.19271444015444023,0.14867096525096532,0.032154461538461535,-0.018468764478764468,-0.05048810077519381
1381,27,14,ヒノキ,84.46601942,0.30485613899613895,0.18894810810810814,0.14542714285714292,0.02954826923076924,-0.020789806949806932,-0.052818449612403076
1382,28,14,ヒノキ,81.06796117,0.3077674517374516,0.18978625482625486,0.14658833976833974,0.029282423076923074,-0.021133552123552123,-0.053363837209302344
1383,29,14,ヒノキ,78.6407767,0.3050612741312743,0.18731486486486473,0.14394335907335906,0.02705192307692308,-0.0236380308880309,-0.05633763565891475
1384,30,14,ヒノキ,75.72815534,0.29873521235521255,0.1818084942084942,0.13916305019305028,0.023399653846153844,-0.026679806949806963,-0.059249186046511595
1385,31,14,ヒノキ,71.84466019,0.293778223938224,0.1771488803088803,0.13544289575289564,0.020965153846153856,-0.02823274131274131,-0.060388798449612396
1386,32,14,ヒノキ,68.93203883,0.28961015444015437,0.17321853281853286,0.13251938223938212,0.018829884615384616,-0.029551042471042465,-0.0613122093023256
1387,33,14,ヒノキ,66.50485437,0.28687586872586873,0.1710282625482627,0.13069509652509656,0.01782199999999999,-0.030082316602316615,-0.06168321705426355
1388,34,14,ヒノキ,64.0776699,0.28436027027027033,0.16775069498069495,0.1280980694980695,0.015607230769230773,-0.03178602316602317,-0.0632665891472868
1389,35,14,ヒノキ,61.65048544,0.2793941698841699,0.16366142857142865,0.12455606177606182,0.012989807692307691,-0.03378057915057918,-0.06506383720930234
1390,36,14,ヒノキ,58.25242718,0.27582567567567556,0.15977498069498075,0.12138015444015454,0.010210615384615394,-0.03591135135135137,-0.06710736434108526
1391,37,14,ヒノキ,55.82524272,0.27034220077220084,0.15355451737451742,0.11645702702702704,0.006028076923076936,-0.0391476447876448,-0.07006961240310074
1392,38,14,ヒノキ,53.39805825,0.26621424710424707,0.14925988416988414,0.11282011583011574,0.002888846153846165,-0.041715559845559864,-0.07255686046511632
1393,39,14,ヒノキ,50.48543689,0.2610615057915058,0.14446706563706566,0.10837888030888028,-0.0006967307692307824,-0.04485911196911198,-0.07577550387596907
1394,40,14,ヒノキ,48.54368932,0.25536772200772206,0.13960189189189187,0.1043267567567567,-0.003880653846153851,-0.0471742857142857,-0.07787767441860467
1395,41,14,ヒノキ,46.11650485,0.25090335907335914,0.1348400386100386,0.10045227799227795,-0.006757653846153842,-0.049219806949807016,-0.07964906976744186
1396,42,14,ヒノキ,43.68932039,0.2461682625482628,0.13019482625482628,0.09671208494208493,-0.009396846153846151,-0.05106791505791505,-0.08121050387596905
1397,43,14,ヒノキ,41.26213592,0.24089220077220075,0.12539656370656377,0.09294679536679536,-0.011787923076923097,-0.05250335907335905,-0.08226581395348832
1398,44,14,ヒノキ,38.83495146,0.23568389961389966,0.12097027027027026,0.08946633204633207,-0.013971769230769248,-0.05376563706563705,-0.08296569767441851
1399,45,14,ヒノキ,36.40776699,0.2321685328185328,0.11629594594594592,0.08619223938223941,-0.01645953846153846,-0.05544876447876444,-0.08431728682170544
1400,46,14,ヒノキ,34.95145631,0.23174115830115818,0.11666579150579141,0.08566200772200772,-0.017164961538461535,-0.056625250965251006,-0.08592313953488372
1401,47,14,ヒノキ,33.00970874,0.22820864864864854,0.11345965250965247,0.08278945945945952,-0.019413769230769252,-0.058640656370656366,-0.08789980620155033
1402,48,14,ヒノキ,31.55339806,0.22552231660231645,0.11070833976833978,0.08048440154440151,-0.02105446153846155,-0.0599268725868726,-0.08904341085271321
1403,49,14,ヒノキ,29.61165049,0.22297864864864872,0.10807003861003862,0.07822984555984552,-0.022703038461538483,-0.061283166023165976,-0.09030368217054265
1404,50,14,ヒノキ,28.15533981,0.22001837837837826,0.10499471042471042,0.07560127413127418,-0.024583115384615356,-0.06278629343629348,-0.0916769767441861
1405,51,14,ヒノキ,26.21359223,0.21544652509652507,0.10070239382239383,0.07220092664092667,-0.026879538461538444,-0.06435752895752896,-0.09294534883720926
1406,52,14,ヒノキ,24.27184466,0.21093158301158296,0.09641455598455603,0.06886729729729733,-0.02893184615384616,-0.06560822393822391,-0.09381945736434105
1407,53,14,ヒノキ,22.81553398,0.20665177606177607,0.09278891891891888,0.06617664092664087,-0.030552269230769237,-0.06644015444015446,-0.09423337209302328
1408,54,14,ヒノキ,20.38834951,0.20210015444015447,0.08884289575289575,0.06298725868725866,-0.03261519230769229,-0.06786984555984554,-0.09539554263565894
1409,55,14,ヒノキ,19.41747573,0.19822397683397677,0.08567772200772197,0.06046030888030888,-0.034441846153846135,-0.06922451737451737,-0.09657531007751943
1410,56,14,ヒノキ,17.96116505,0.1952650579150579,0.08298301158301158,0.058290463320463295,-0.0360906923076923,-0.07050154440154441,-0.0976723643410853
1411,57,14,ヒノキ,16.50485437,0.19235725868725867,0.08019942084942085,0.056050810810810814,-0.03782507692307694,-0.07195795366795366,-0.09900182170542629
1412,58,14,ヒノキ,15.53398058,0.18884166023166035,0.07712644787644789,0.05337127413127413,-0.039875884615384605,-0.07379189189189185,-0.10080306201550382
1413,59,14,ヒノキ,13.59223301,0.18593725868725874,0.07482146718146718,0.05148679536679531,-0.04144530769230768,-0.07511772200772207,-0.10201581395348831
1414,60,14,ヒノキ,13.59223301,0.1829725482625483,0.07219714285714282,0.04933683397683397,-0.043161576923076914,-0.07649575289575294,-0.10319217054263571
1415,61,14,ヒノキ,12.13592233,0.17943694980694966,0.06940656370656369,0.046802471042471025,-0.04510753846153843,-0.07822617760617759,-0.10486864341085272
1416,62,14,ヒノキ,11.16504854,0.1764199613899614,0.0669650579150579,0.044583590733590694,-0.04703380769230768,-0.07996942084942088,-0.10651627906976743
1417,63,14,ヒノキ,10.67961165,0.1726178764478765,0.06407189189189187,0.042070308880308875,-0.04917657692307693,-0.08186065637065632,-0.10824961240310077
1418,64,14,ヒノキ,9.708737864,0.16620077220077215,0.05799131274131275,0.037408262548262544,-0.05278992307692311,-0.08475034749034747,-0.11078864341085279
1419,65,14,ヒノキ,9.223300971,0.1662716602316603,0.05919826254826256,0.03763891891891893,-0.05333057692307693,-0.08578173745173748,-0.11213038759689928
1420,66,14,ヒノキ,8.737864078,0.16175625482625472,0.055350154440154425,0.03410019305019306,-0.05626088461538464,-0.08861536679536676,-0.1150883333333333
1421,67,14,ヒノキ,8.252427184,0.15944343629343624,0.05345258687258688,0.03264007722007721,-0.057219423076923084,-0.08922046332046334,-0.11542662790697673
1422,68,14,ヒノキ,7.766990291,0.15534281853281853,0.05093818532818533,0.030519613899613888,-0.05857334615384617,-0.09014857142857141,-0.11609147286821711
1423,69,14,ヒノキ,7.281553398,0.15304135135135133,0.04895366795366794,0.028800579150579177,-0.05995834615384616,-0.09140231660231665,-0.11725271317829462
1424,70,14,ヒノキ,6.796116505,0.1499504633204633,0.046677992277992277,0.026773050193050214,-0.061688846153846184,-0.09288671814671809,-0.11869023255813957
1425,71,14,ヒノキ,6.310679612,0.1462246718146719,0.043910386100386105,0.02431108108108108,-0.0635711923076923,-0.09447250965250958,-0.12007166666666658
1426,72,14,ヒノキ,6.310679612,0.1441746332046333,0.04254166023166023,0.02303200772200772,-0.06475696153846151,-0.0955269884169884,-0.12105790697674416
1427,73,14,ヒノキ,5.825242718,0.14308223938223927,0.041526447876447874,0.022141660231660223,-0.06563249999999998,-0.09635521235521231,-0.12177782945736439
1428,74,14,ヒノキ,5.825242718,0.14105223938223937,0.039874980694980675,0.020760810810810826,-0.06665726923076921,-0.09721888030888033,-0.12261484496124024
1429,75,14,ヒノキ,5.339805825,0.14101154440154443,0.039976138996138985,0.02070204633204633,-0.06683473076923077,-0.09748416988416994,-0.12290988372093016
1430,76,14,ヒノキ,5.339805825,0.14063868725868722,0.03950212355212357,0.020437722007722,-0.06710830769230768,-0.0976464478764478,-0.12299895348837214
1431,77,14,ヒノキ,4.854368932,0.13968953667953674,0.0390980308880309,0.019949305019305023,-0.06743634615384621,-0.09796644787644788,-0.12327631782945746
